triangle_id,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z
9156,404,220,-4.381554023638942,404,224,-4.293197998708656,408,224,-4.376789387563098
9157,404,136,-4.0084870469580345,408,136,-4.065644442741502,408,132,-3.973440361289724
9158,400,156,-4.3423326458087965,404,152,-4.3520770532434225,400,152,-4.280976084457909
9159,728,228,-2.8347862254348573,724,228,-2.8989310453230615,724,232,-2.824945271803428
9160,732,208,-3.194711846044075,728,212,-3.164604732012324,732,212,-3.1157052613132223
9161,716,104,-3.4581254454711057,712,100,-3.55753489730568,712,104,-3.49646715681655
9162,488,32,-4.178915147973331,484,36,-4.307639619609471,488,36,-4.230339172875464
9163,728,212,-3.164604732012324,728,216,-3.0843634472649843,732,212,-3.1157052613132223
9164,732,164,-3.4161852176892435,732,160,-3.4011497484861932,728,160,-3.4093214862899197
9165,420,96,-3.8129237228528097,420,100,-3.8003797278468325,424,96,-3.859055018412556
9166,480,328,-3.537115532519522,484,328,-3.553785671251718,480,324,-3.5405847896389995
9167,416,260,-3.7380397061184447,420,264,-3.7222576771929665,420,260,-3.78382498601121
9168,404,152,-4.3520770532434225,404,148,-4.276686403858425,400,152,-4.280976084457909
9169,400,200,-4.618715929017074,400,204,-4.5710165434072465,404,204,-4.666397979745344
9170,408,244,-3.9570996051029566,412,248,-3.917064884831845,412,244,-4.008420016270029
9171,412,112,-3.7186821989392644,412,116,-3.7476107699678693,416,112,-3.7651143296681036
9172,724,120,-3.2716260000630615,720,116,-3.2928235714365033,720,120,-3.264697588003656
9173,504,24,-3.60980829638635,500,28,-3.810362550074056,504,28,-3.6986540520572397
9174,504,28,-3.6986540520572397,500,28,-3.810362550074056,500,32,-3.8852931265988007
9175,456,308,-3.492023808605197,460,312,-3.484586601250293,460,308,-3.484605995248837
9176,676,56,-4.116955361091609,672,52,-4.059998571773967,672,56,-4.096537260439227
9177,432,284,-3.617771492408509,436,284,-3.6318363867753773,432,280,-3.6346868227891984
9178,464,48,-4.543960004014313,464,52,-4.5337698774886634,468,48,-4.539896974911811
9179,700,80,-3.878091012834192,696,80,-3.921369292065098,700,84,-3.8584420872025147
9180,440,72,-4.170975382094933,436,76,-4.101415525432464,440,76,-4.145725776718589
9181,672,52,-4.059998571773967,669.6306264439032,49.82541192778169,0,668,52,-4.03795135924161
9182,665.8359708362748,49.9978962736771,0,669.6306264439032,49.82541192778169,0,662.386283920278,49.767917145922745,0
9183,732,160,-3.4011497484861932,732,156,-3.392324388262317,728,156,-3.396507374467269
9184,400,204,-4.5710165434072465,400,208,-4.512251002879458,404,208,-4.60544496210889
9185,400,152,-4.280976084457909,404,148,-4.276686403858425,400,148,-4.208689652654077
9186,732,212,-3.1157052613132223,728,216,-3.0843634472649843,732,216,-3.0308296848290146
9187,472,324,-3.49931461341981,476,324,-3.5219814703260064,472,320,-3.505372429196669
9188,472,320,-3.505372429196669,476,324,-3.5219814703260064,476,320,-3.5237665913875116
9189,712,96,-3.6141171792202056,708,92,-3.709026293381808,708,96,-3.6594452570783806
9190,704,84,-3.819769510174124,700,80,-3.878091012834192,700,84,-3.8584420872025147
9191,480,36,-4.377390883029566,476,40,-4.463149393946516,480,40,-4.401423570883635
9192,468,44,-4.5375066437972515,464,48,-4.543960004014313,468,48,-4.539896974911811
9193,428,88,-3.9539121039125416,424,92,-3.878977193270458,428,92,-3.9292162055805306
9194,424,88,-3.901997729244123,424,92,-3.878977193270458,428,88,-3.9539121039125416
9195,420,268,-3.668922712693443,424,272,-3.6528973649920617,424,268,-3.6980531050263696
9196,428,280,-3.6169533766539,432,284,-3.617771492408509,432,280,-3.6346868227891984
9197,626.3325061135591,48.91522205334073,0,505.4042077383006,11.778716216413159,0,622.5714374682123,48.97466216257868,0
9198,508.0905816122753,26.657094594794444,0,504,24,-3.60980829638635,504,28,-3.6986540520572397
9199,408,120,-3.747297372145754,408,124,-3.8091857416528874,412,120,-3.793912736184722
9200,404,132,-3.9187769841714757,404,136,-4.0084870469580345,408,132,-3.973440361289724
9201,728,128,-3.2981384813806747,724,124,-3.2629565864383445,724,128,-3.267735298304283
9202,724,128,-3.267735298304283,724,124,-3.2629565864383445,720,124,-3.249290590468494
9203,404,236,-4.034405335950657,408,240,-4.037357296301367,408,236,-4.1113758466234245
9204,408,236,-4.1113758466234245,408,240,-4.037357296301367,412,240,-4.105335132330001
9205,460,312,-3.484586601250293,464,316,-3.4827695759073953,464,312,-3.484719858771707
9206,732,140,-3.398584428719176,728,136,-3.3556031993565143,728,140,-3.396421870550189
9207,728,140,-3.396421870550189,728,136,-3.3556031993565143,724,136,-3.315873005019016
9208,404,132,-3.9187769841714757,408,132,-3.973440361289724,408,128,-3.886008576757372
9209,400,148,-4.208689652654077,404,148,-4.276686403858425,404,144,-4.1919714897571225
9210,704,84,-3.819769510174124,700,84,-3.8584420872025147,704,88,-3.7914069282644887
9211,428,280,-3.6169533766539,432,280,-3.6346868227891984,428,276,-3.6417793948895936
9212,436,76,-4.101415525432464,432,80,-4.034292873575699,436,80,-4.079556618467192
9213,400,224,-4.211121792072957,404,228,-4.198546008913349,404,224,-4.293197998708656
9214,404,224,-4.293197998708656,404,228,-4.198546008913349,408,228,-4.280020022346707
9215,468,44,-4.5375066437972515,468,48,-4.539896974911811,472,44,-4.516581960348068
9216,728,232,-2.7578904427503863,728,228,-2.8347862254348573,724,232,-2.824945271803428
9217,732,216,-3.0308296848290146,728,216,-3.0843634472649843,728,220,-3.0005137514510998
9218,488,332,-3.5568819542873613,488,328,-3.565658742233971,484,328,-3.553785671251718
9219,496,336,-3.5408323026258417,496,332,-3.5574091360031526,492,332,-3.5607774139677324
9220,496,336,-3.5408323026258417,498.58495098163104,336.6233108111412,0,496,332,-3.5574091360031526
9221,501.80859963027325,334.3915540543203,0,495.79525503568453,338.63809121646295,0,672.7859644947711,261.6114864865016,0
9222,732,156,-3.392324388262317,732,152,-3.388322702280295,728,152,-3.388884699179576
9223,400,208,-4.512251002879458,400,212,-4.4448454592523365,404,212,-4.53550283429703
9224,732,216,-3.0308296848290146,728,220,-3.0005137514510998,732,220,-2.9430611349115856
9225,400,148,-4.208689652654077,404,144,-4.1919714897571225,400,144,-4.127030359392014
9226,723.6204239545943,234.12781531550797,0,726.7200861167747,233.30123873888402,0,724,232,-2.824945271803428
9227,732,220,-2.9430611349115856,728,220,-3.0005137514510998,728,224,-2.916197204075707
9228,705.6423834141387,244.87331081098193,0,733.6943259816808,231.69974662171498,0,711.686724630343,240.53378378386557,0
9229,737.5689036844065,230.92483108116988,0,733.6943259816808,231.69974662171498,0,705.6423834141387,244.87331081098193,0
9230,737.5689036844065,230.92483108116988,0,702.5427212519584,247.35304054085373,0,741.443481387132,230.14991554062476,0
9231,412,256,-3.7579810994078633,416,260,-3.7380397061184447,416,256,-3.8050283516341765
9232,416,256,-3.8050283516341765,416,260,-3.7380397061184447,420,260,-3.78382498601121
9233,420,264,-3.7222576771929665,420,268,-3.668922712693443,424,268,-3.6980531050263696
9234,412,252,-3.8330464997173515,416,252,-3.8821430178442435,412,248,-3.917064884831845
9235,492,32,-4.088630220722493,488,32,-4.178915147973331,488,36,-4.230339172875464
9236,484,36,-4.307639619609471,480,36,-4.377390883029566,480,40,-4.401423570883635
9237,492,28,-4.02133595112965,488,32,-4.178915147973331,492,32,-4.088630220722493
9238,496,28,-3.9189786319089177,496,32,-3.990000430159865,500,28,-3.810362550074056
9239,420,100,-3.8003797278468325,416,104,-3.7531954461335704,420,104,-3.795654591197884
9240,416,108,-3.7526591224474073,412,112,-3.7186821989392644,416,112,-3.7651143296681036
9241,412,116,-3.7476107699678693,408,120,-3.747297372145754,412,120,-3.793912736184722
9242,416,100,-3.757079361388935,416,104,-3.7531954461335704,420,100,-3.8003797278468325
9243,484,332,-3.5462857972518043,488,332,-3.5568819542873613,484,328,-3.553785671251718
9244,716,108,-3.401164035747854,716,104,-3.4581254454711057,712,104,-3.49646715681655
9245,712,100,-3.55753489730568,712,96,-3.6141171792202056,708,96,-3.6594452570783806
9246,720,108,-3.3781634646060827,716,104,-3.4581254454711057,716,108,-3.401164035747854
9247,720,112,-3.3315821227544444,716,112,-3.3481897673397443,720,116,-3.2928235714365033
9248,492,336,-3.54484168120253,496,336,-3.5408323026258417,492,332,-3.5607774139677324
9249,500,24,-3.7237296692858957,496,28,-3.9189786319089177,500,28,-3.810362550074056
9250,408,248,-3.8693803218732588,412,252,-3.8330464997173515,412,248,-3.917064884831845
9251,724,116,-3.2928801208406755,720,112,-3.3315821227544444,720,116,-3.2928235714365033
9252,412,108,-3.7062249871391697,412,112,-3.7186821989392644,416,108,-3.7526591224474073
9253,681.0145932667886,49.30795889009545,0,645.1378493402937,48.61802150715096,0,648.5875362562905,48.84800063490531,0
9254,508,24,-3.4961539131782056,504,24,-3.60980829638635,508.0905816122753,26.657094594794444,0
9255,424,276,-3.6197357070594154,428,280,-3.6169533766539,428,276,-3.6417793948895936
9256,424,276,-3.6197357070594154,428,276,-3.6417793948895936,424,272,-3.6528973649920617
9257,472,40,-4.4988020087339375,472,44,-4.516581960348068,476,40,-4.463149393946516
9258,472,40,-4.4988020087339375,468,44,-4.5375066437972515,472,44,-4.516581960348068
9259,432,80,-4.034292873575699,428,84,-3.973640060971566,432,84,-4.015936453546651
9260,424,92,-3.878977193270458,420,96,-3.8129237228528097,424,96,-3.859055018412556
9261,708,88,-3.748350412870228,704,88,-3.7914069282644887,708,92,-3.709026293381808
9262,708,88,-3.748350412870228,704,84,-3.819769510174124,704,88,-3.7914069282644887
9263,464,316,-3.4827695759073953,468,320,-3.487380292562447,468,316,-3.4922946509459085
9264,476,324,-3.5219814703260064,480,328,-3.537115532519522,480,324,-3.5405847896389995
9265,400,144,-4.127030359392014,404,144,-4.1919714897571225,404,140,-4.101146668538582
9266,420,92,-3.8313265202538256,420,96,-3.8129237228528097,424,92,-3.878977193270458
9267,416,264,-3.681788737837432,420,268,-3.668922712693443,420,264,-3.7222576771929665
9268,484,32,-4.260137508466378,480,36,-4.377390883029566,484,36,-4.307639619609471
9269,732,152,-3.388322702280295,732,148,-3.3886503515222595,728,148,-3.38668775461614
9270,476,328,-3.5158634680089844,480,328,-3.537115532519522,476,324,-3.5219814703260064
9271,400,212,-4.4448454592523365,400,216,-4.371948779923022,404,216,-4.459941477916913
9272,732,220,-2.9430611349115856,728,224,-2.916197204075707,732,224,-2.855499392261049
9273,716,100,-3.51548868506269,712,96,-3.6141171792202056,712,100,-3.55753489730568
9274,726.7200861167747,233.30123873888402,0,728,232,-2.7578904427503863,724,232,-2.824945271803428
9275,732,136,-3.4050775434341594,728,132,-3.321465088563248,728,136,-3.3556031993565143
9276,728,136,-3.3556031993565143,728,132,-3.321465088563248,724,132,-3.285789868764066
9277,724,124,-3.2629565864383445,724,120,-3.2716260000630615,720,120,-3.264697588003656
9278,404,128,-3.8354602957954604,408,128,-3.886008576757372,408,124,-3.8091857416528874
9279,404,128,-3.8354602957954604,404,132,-3.9187769841714757,408,128,-3.886008576757372
9280,400,140,-4.039232275508586,400,144,-4.127030359392014,404,140,-4.101146668538582
9281,404,228,-4.198546008913349,404,232,-4.111763457182444,408,232,-4.191043691366816
9282,408,240,-4.037357296301367,408,244,-3.9570996051029566,412,244,-4.008420016270029
9283,400,228,-4.118918965751568,404,232,-4.111763457182444,404,228,-4.198546008913349
9284,444,68,-4.2454822325790875,440,68,-4.20125763598357,440,72,-4.170975382094933
9285,440,72,-4.170975382094933,436,72,-4.127430187881941,436,76,-4.101415525432464
9286,436,76,-4.101415525432464,432,76,-4.054545079959548,432,80,-4.034292873575699
9287,432,80,-4.034292873575699,428,80,-3.990217871867833,428,84,-3.973640060971566
9288,448,64,-4.325926453493278,444,64,-4.281607359565976,444,68,-4.2454822325790875
9289,448,60,-4.364936351324873,444,64,-4.281607359565976,448,64,-4.325926453493278
9290,448,60,-4.364936351324873,448,64,-4.325926453493278,452,60,-4.406974781256676
9291,448,60,-4.364936351324873,452,60,-4.406974781256676,452,56,-4.443908949682697
9292,452,60,-4.406974781256676,456,56,-4.48165251443795,452,56,-4.443908949682697
9293,456,56,-4.48165251443795,456,52,-4.510756397276008,452,56,-4.443908949682697
9294,440,296,-3.6015345587470313,444,296,-3.5672507351679346,440,292,-3.6061354183446492
9295,440,296,-3.6015345587470313,444,300,-3.5646532855722306,444,296,-3.5672507351679346
9296,444,296,-3.5672507351679346,444,300,-3.5646532855722306,448,300,-3.5340137541155805
9297,448,300,-3.5340137541155805,448,304,-3.5328539925979645,452,304,-3.508508800562824
9298,452,304,-3.508508800562824,452,308,-3.5074369323366374,456,308,-3.492023808605197
9299,456,308,-3.492023808605197,456,312,-3.489548683679353,460,312,-3.484586601250293
9300,460,312,-3.484586601250293,460,316,-3.4795672164806772,464,316,-3.4827695759073953
9301,464,316,-3.4827695759073953,464,320,-3.477377634268623,468,320,-3.487380292562447
9302,440,296,-3.6015345587470313,440,292,-3.6061354183446492,436,292,-3.6219991193408774
9303,440,292,-3.6061354183446492,436,288,-3.622514047430102,436,292,-3.6219991193408774
9304,444,300,-3.5646532855722306,448,304,-3.5328539925979645,448,300,-3.5340137541155805
9305,408,116,-3.7020695733767717,408,120,-3.747297372145754,412,116,-3.7476107699678693
9306,728,124,-3.2871558332416497,724,120,-3.2716260000630615,724,124,-3.2629565864383445
9307,456,56,-4.48165251443795,460,52,-4.524155144828123,456,52,-4.510756397276008
9308,692,68,-4.059995334100895,688,64,-4.131121156831521,688,68,-4.106258691936103
9309,688,68,-4.106258691936103,688,64,-4.131121156831521,684,64,-4.169829345839058
9310,684,64,-4.169829345839058,684,60,-4.1653637963263,680,60,-4.155943284402103
9311,680,60,-4.155943284402103,680,56,-4.134257275266795,676,56,-4.116955361091609
9312,676,56,-4.116955361091609,676,52,-4.080713801245107,672,52,-4.059998571773967
9313,672,52,-4.059998571773967,673.4252820515317,49.652927581886274,0,669.6306264439032,49.82541192778169,0
9314,692,68,-4.059995334100895,688,68,-4.106258691936103,692,72,-4.031544112245791
9315,692,68,-4.059995334100895,692,72,-4.031544112245791,696,72,-3.9795995730951894
9316,692,72,-4.031544112245791,696,76,-3.9482231456743255,696,72,-3.9795995730951894
9317,508.29722575637817,22.93750000009294,0,504,24,-3.60980829638635,508,24,-3.4961539131782056
9318,404,240,-3.964118938254052,408,244,-3.9570996051029566,408,240,-4.037357296301367
9319,688,64,-4.131121156831521,684,60,-4.1653637963263,684,64,-4.169829345839058
9320,444,64,-4.281607359565976,440,68,-4.20125763598357,444,68,-4.2454822325790875
9321,456,52,-4.510756397276008,460,52,-4.524155144828123,460,48,-4.537394013326574
9322,684,60,-4.1653637963263,680,56,-4.134257275266795,680,60,-4.155943284402103
9323,436,292,-3.6219991193408774,436,288,-3.622514047430102,432,288,-3.6108626854999635
9324,696,72,-3.9795995730951894,696,76,-3.9482231456743255,700,76,-3.8958156340400163
9325,448,304,-3.5328539925979645,452,308,-3.5074369323366374,452,304,-3.508508800562824
9326,732,184,-3.4589340570592624,736,180,-3.437816964943955,732,180,-3.4630968023843267
9327,732,180,-3.4630968023843267,736,180,-3.437816964943955,732,176,-3.4637447924285003
9328,732,176,-3.4637447924285003,736,176,-3.4368075096663584,732,172,-3.451106745868744
9329,732,172,-3.451106745868744,736,172,-3.430251950950208,732,168,-3.439718201505907
9330,732,168,-3.439718201505907,736,168,-3.4218760130417603,732,164,-3.4161852176892435
9331,732,164,-3.4161852176892435,736,164,-3.403720541911373,732,160,-3.4011497484861932
9332,732,160,-3.4011497484861932,736,160,-3.3938457576079646,732,156,-3.392324388262317
9333,732,156,-3.392324388262317,736,156,-3.390185294147802,732,152,-3.388322702280295
9334,732,152,-3.388322702280295,736,152,-3.391039865114936,732,148,-3.3886503515222595
9335,736,184,-3.426954199671127,736,180,-3.437816964943955,732,184,-3.4589340570592624
9336,736,184,-3.426954199671127,732,184,-3.4589340570592624,732,188,-3.4415285568185836
9337,736,184,-3.426954199671127,732,188,-3.4415285568185836,736,188,-3.410503228743338
9338,732,188,-3.4415285568185836,732,192,-3.413972468152147,736,188,-3.410503228743338
9339,732,192,-3.413972468152147,736,192,-3.3801031736336404,736,188,-3.410503228743338
9340,732,196,-3.3753471971569193,736,192,-3.3801031736336404,732,192,-3.413972468152147
9341,736,196,-3.3375152082925483,736,192,-3.3801031736336404,732,196,-3.3753471971569193
9342,736,196,-3.3375152082925483,732,196,-3.3753471971569193,732,200,-3.325846852708226
9343,400,184,-4.62966518317261,396,184,-4.534389100578343,400,188,-4.650611343806972
9344,400,188,-4.650611343806972,396,188,-4.554622224116006,400,192,-4.659359204321113
9345,400,192,-4.659359204321113,396,192,-4.563406376300879,400,196,-4.652874063431987
9346,400,196,-4.652874063431987,396,196,-4.5552844227654505,400,200,-4.618715929017074
9347,400,200,-4.618715929017074,396,200,-4.52198534442563,400,204,-4.5710165434072465
9348,400,204,-4.5710165434072465,396,204,-4.476283486357141,400,208,-4.512251002879458
9349,400,208,-4.512251002879458,396,208,-4.420006074448146,400,212,-4.4448454592523365
9350,400,212,-4.4448454592523365,396,212,-4.3554579493867065,400,216,-4.371948779923022
